,player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,height,height_cm,weight,shootsCatches
1693,8465200,Tomas,Kaberle,CZE,Rakovnik,D,1978-03-02 00:00:00,"6' 1""",185.42,212.0,L
1694,8471229,Petteri,Nokelainen,FIN,Imatra,C,1986-01-16 00:00:00,"6' 1""",185.42,201.0,R
1695,8474775,Robert,Mayer,CZE,Havirov,G,1989-10-09 01:00:00,"6' 1""",185.42,188.0,L
1696,8469474,Colby,Armstrong,CAN,Lloydminster,RW,1982-11-23 00:00:00,"6' 2""",187.96,185.0,R
1697,8469569,Drew,MacIntyre,CAN,Charlottetown,G,1983-06-24 01:00:00,"6' 1""",185.42,190.0,L
1698,8471683,Brian,Lee,USA,Moorhead,D,1987-03-26 00:00:00,"6' 3""",190.5,200.0,R
1699,8458529,Alex,Kovalev,RUS,Togliatti,RW,1973-02-24 00:00:00,"6' 2""",187.96,222.0,L
1700,8467910,Nolan,Yonkman,CAN,Punnichy,D,1981-04-01 01:00:00,"6' 6""",198.12,247.0,R
1701,8462041,Radek,Dvorak,CZE,Tabor,RW,1977-03-09 00:00:00,"6' 2""",187.96,195.0,R
1702,8468481,Rick,DiPietro,USA,Winthrop,G,1981-09-19 01:00:00,"6' 0""",182.88,185.0,R
1703,8471246,Chris,Bourque,USA,Boston,LW,1986-01-29 00:00:00,"5' 8""",172.72,174.0,L
1704,8477832,Cody,Kunyk,CAN,Sherwood Park,RW,1990-05-20 01:00:00,"5' 11""",180.34,195.0,L
1705,8476367,John,Persson,SWE,Ostersund,LW,1992-05-18 01:00:00,"6' 3""",190.5,222.0,L
1706,8476445,Johan,Sundstrom,SWE,Gothenburg,C,1992-09-21 01:00:00,"6' 3""",190.5,201.0,R
1707,8459457,Jamie,Langenbrunner,USA,Cloquet,RW,1975-07-24 01:00:00,"6' 1""",185.42,205.0,R
1708,8469480,Jeff,Woywitka,CAN,Vermilion,D,1983-09-01 01:00:00,"6' 3""",190.5,227.0,L
1709,8475889,Patrick,Holland,CAN,Lethbridge,RW,1992-01-07 00:00:00,"6' 0""",182.88,185.0,R
1710,8473932,Darroll,Powe,CAN,Saskatoon,C,1985-06-22 01:00:00,"5' 11""",180.34,212.0,L
1711,8470192,Steve,Eminger,CAN,Woodbridge,D,1983-10-31 00:00:00,"6' 2""",187.96,207.0,R
1712,8471220,Rostislav,Olesz,CZE,Bilovec,LW,1985-10-10 01:00:00,"6' 2""",187.96,215.0,L
1713,8465025,Arron,Asham,CAN,Portage La Prairie,RW,1978-04-13 01:00:00,"5' 11""",180.34,210.0,R
1714,8470232,Kris,Newbury,CAN,Brampton,C,1982-02-19 00:00:00,"5' 11""",180.34,205.0,L
1715,8460577,Milan,Hejduk,CZE,Usti,RW,1976-02-14 00:00:00,"6' 0""",182.88,190.0,R
1716,8471705,Brendan,Mikkelson,CAN,Regina,D,1987-06-22 01:00:00,"6' 3""",190.5,210.0,L
1717,8460535,Jose,Theodore,CAN,Laval,G,1976-09-13 01:00:00,"5' 11""",180.34,172.0,R
1718,8460712,Tomas,Vokoun,CZE,Karlovy Vary,G,1976-07-02 01:00:00,"6' 1""",185.42,210.0,R
1719,8467580,Mark,Eaton,USA,Wilmington,D,1977-05-06 01:00:00,"6' 1""",185.42,215.0,L
1720,8475304,Scott,Timmins,CAN,Hamilton,C,1989-09-11 01:00:00,"5' 11""",180.34,191.0,L
1721,8477811,Ryan,Haggerty,USA,Stamford,RW,1993-03-04 00:00:00,"6' 0""",182.88,201.0,R
1722,8476319,Nathan,Lieuwen,CAN,Abbotsford,G,1991-08-08 01:00:00,"6' 5""",195.58,189.0,L
1723,8473734,Tim,Wallace,USA,Anchorage,RW,1984-08-06 01:00:00,"6' 1""",185.42,207.0,R
1724,8473568,Andreas,Nodl,AUT,Vienna,RW,1987-02-28 00:00:00,"6' 1""",185.42,196.0,L
1725,8470777,Francis,Wathier,CAN,St. Isidore,LW,1984-12-07 00:00:00,"6' 4""",193.04,210.0,L
1726,8475332,Adam,Almquist,SWE,Jönköping,D,1991-02-27 00:00:00,"5' 11""",180.34,174.0,L
1727,8472370,Jordan,Hendry,CAN,Lanigan,D,1984-02-23 00:00:00,"6' 0""",182.88,194.0,L
1728,8477245,Eric,Hartzell,USA,White Bear Lake,G,1989-05-28 01:00:00,"6' 4""",193.04,205.0,L
1729,8470896,Steve,MacIntyre,CAN,Brock,LW,1980-08-08 01:00:00,"6' 5""",195.58,250.0,L
1730,8470804,Mathieu,Roy,CAN,St. Georges,D,1983-08-10 01:00:00,"6' 2""",187.96,210.0,R
1731,8464999,Mathieu,Garon,CAN,Chandler,G,1978-01-09 00:00:00,"6' 1""",185.42,198.0,R
1732,8477243,Drew,LeBlanc,USA,Duluth,C,1989-06-29 01:00:00,"6' 0""",182.88,194.0,L
1733,8476206,Andy,Miele,USA,Grosse Pointe Woods,C,1988-04-15 01:00:00,"5' 7""",170.18,169.0,L
1734,8474598,Nicolas,Deschamps,CAN,LaSalle,C,1990-01-06 00:00:00,"6' 0""",182.88,173.0,L
1735,8477666,Simon,Moser,CHE,Bern,C,1989-03-10 00:00:00,"6' 2""",187.96,215.0,L
1736,8470861,Sean,Sullivan,USA,Boston,D,1984-03-29 01:00:00,"6' 0""",182.88,195.0,L
1737,8477836,Matt,Carey,CAN,Hamilton,LW,1992-02-28 00:00:00,"6' 0""",182.88,189.0,L
1738,8462047,Martin,Biron,CAN,Lac St. Charles,G,1977-08-15 01:00:00,"6' 2""",187.96,186.0,L
1739,8471409,Andrew,Gordon,CAN,Porters Lake,RW,1985-12-13 00:00:00,"6' 0""",182.88,194.0,R
1740,8475771,Mark,Visentin,CAN,Hamilton,G,1992-08-07 01:00:00,"6' 2""",187.96,201.0,L
1741,8473416,Michael,Caruso,CAN,Mississauga,D,1988-07-05 01:00:00,"6' 2""",187.96,191.0,L
1742,8468745,Jean-Philippe,Cote,CAN,Charlesbourg,D,1982-04-22 01:00:00,"6' 2""",187.96,216.0,L
1743,8470268,Denis,Grebeshkov,RUS,Yaroslavl,D,1983-10-11 01:00:00,"6' 0""",182.88,206.0,L
1744,8473927,Brad,Mills,CAN,Terrace,C,1983-05-03 01:00:00,"6' 0""",182.88,195.0,R
1745,8475395,Matthew,Konan,USA,Orange,D,1991-09-03 01:00:00,"6' 4""",193.04,186.0,L
1746,8475202,Taylor,Doherty,CAN,Cambridge,D,1991-03-02 00:00:00,"6' 8""",203.2,235.0,R
1747,8469798,Maxime,Fortunus,CAN,Longueuil,D,1983-07-28 01:00:00,"5' 11""",180.34,202.0,R
1748,8474855,Nathan,Lawson,CAN,Calgary,G,1983-09-29 01:00:00,"6' 2""",187.96,198.0,L
1749,8475190,Jamie,Devane,CAN,Mississauga,LW,1991-02-20 00:00:00,"6' 5""",195.58,232.0,L
1750,8459306,Robbie,Tallas,CAN,Edmonton,G,1973-03-20 01:00:00,"6' 0""",182.88,175.0,L
1751,8471680,Gilbert,Brule,CAN,Edmonton,C,1987-01-01 00:00:00,"5' 11""",180.34,187.0,R
1752,8475720,Kent,Simpson,CAN,Edmonton,G,1992-03-26 00:00:00,"6' 2""",187.96,209.0,L
1753,8473505,Peter,LeBlanc,CAN,Hamilton,C,1988-02-03 00:00:00,"5' 9""",175.26,195.0,L
1754,8473616,Jonathan,Rheault,USA,Arlington,RW,1986-08-01 01:00:00,"5' 10""",177.8,202.0,R
1755,8474892,Eric,Wellwood,CAN,Windsor,LW,1990-03-06 00:00:00,"5' 11""",180.34,180.0,L
1756,8462535,Jody,Shelley,CAN,Thompson,LW,1976-02-07 00:00:00,"6' 3""",190.5,230.0,L
1757,8468382,Rob,Laurie,USA,East Lansing,G,1970-05-19 01:00:00,"5' 10""",177.8,175.0,L
1758,8471428,Pierre-Luc,Letourneau-Leblond,CAN,Levis,RW,1985-06-04 01:00:00,"6' 1""",185.42,218.0,L
1759,8471708,Ryan,Stoa,USA,Bloomington,C,1987-04-13 01:00:00,"6' 3""",190.5,200.0,L
1760,8471912,Kevin,Henderson,CAN,Toronto,LW,1986-12-03 00:00:00,"6' 3""",190.5,210.0,L
1761,8462152,Chris,Mason,CAN,Red Deer,G,1976-04-20 01:00:00,"6' 0""",182.88,198.0,L
1762,8476835,Daniel,Bang,SWE,Stockholm,LW,1987-04-19 01:00:00,"6' 3""",190.5,208.0,L
1763,8475893,Joonas,Rask,FIN,Savonlinna,C,1990-03-24 00:00:00,"5' 11""",180.34,168.0,R
1764,8473638,Cedrick,Desjardins,CAN,Edmundston,G,1985-09-30 01:00:00,"6' 0""",182.88,192.0,R
1765,8468534,Andreas,Lilja,SWE,Helsingborg,D,1975-07-13 01:00:00,"6' 3""",190.5,220.0,L
1766,8462052,Brian,Boucher,USA,Woonsocket,G,1977-01-02 00:00:00,"6' 2""",187.96,200.0,L
1767,8475845,Justin,Florek,USA,Marquette,LW,1990-05-18 01:00:00,"6' 4""",193.04,205.0,L
1768,8476846,Cristopher,Nilstorp,SWE,Malmö,G,1984-02-16 00:00:00,"6' 3""",190.5,190.0,R
1769,8475241,Sergey,Andronov,RUS,Penza,RW,1989-07-19 01:00:00,"6' 2""",187.96,190.0,L
1770,8477082,Dmitry,Korobov,BLR,Novopolotsk,D,1989-03-12 00:00:00,"6' 3""",190.5,230.0,L
1771,8476522,Adam,Payerl,CAN,Kitchener,C,1991-03-04 00:00:00,"6' 3""",190.5,218.0,R
1772,8471312,JT,Wyman,USA,Edina,RW,1986-02-27 00:00:00,"6' 2""",187.96,209.0,R
1773,8470704,Jamie,Tardif,CAN,Welland,RW,1985-01-23 00:00:00,"6' 0""",182.88,199.0,R
1774,8474032,Nick,Petrecki,USA,Schenectady,D,1989-07-11 01:00:00,"6' 3""",190.5,230.0,L
1775,8474035,Bill,Sweatt,USA,Elburn,LW,1988-09-21 01:00:00,"6' 0""",182.88,190.0,L
1776,8476763,Calvin,Heeter,USA,St. Louis,G,1988-11-02 00:00:00,"6' 4""",193.04,195.0,L
1777,8474629,Shawn,Lalonde,CAN,Ottawa,D,1990-03-10 00:00:00,"6' 1""",185.42,204.0,R
1778,8468927,Steve,Montador,CAN,Vancouver,D,1979-12-21 00:00:00,"6' 0""",182.88,210.0,R
1779,8475431,Henrik,Karlsson,SWE,Tumba,G,1983-11-27 00:00:00,"6' 6""",198.12,209.0,L
1780,8477199,Zach,Sikich,USA,Gilbert,G,1980-10-21 01:00:00,"6' 1""",185.42,200.0,
1781,8473600,Benn,Ferriero,USA,Boston,RW,1987-04-29 01:00:00,"5' 11""",180.34,195.0,R
1782,8477246,Antoine,Laganiere,CAN,Montreal,LW,1990-07-05 01:00:00,"6' 4""",193.04,196.0,L
1783,8471853,Nicolas,Blanchard,CAN,Granby,LW,1987-05-31 01:00:00,"6' 3""",190.5,205.0,L
1784,8474615,Jared,Staal,CAN,Thunder Bay,RW,1990-08-21 01:00:00,"6' 4""",193.04,210.0,R
1785,8473944,Matt,Anderson,USA,West Islip,RW,1982-10-31 00:00:00,"5' 11""",180.34,195.0,R
1786,8474236,Brett,Gallant,CAN,Summerside,LW,1988-12-28 00:00:00,"6' 0""",182.88,191.0,L
1787,8476304,David,Broll,CAN,Mississauga,LW,1993-01-04 00:00:00,"6' 2""",187.96,235.0,L
1788,8475833,Bill,Arnold,USA,Boston,C,1992-05-13 01:00:00,"6' 0""",182.88,193.0,R
1789,8474601,Yann,Sauve,CAN,Montreal,D,1990-02-18 00:00:00,"6' 3""",190.5,209.0,L
1790,8471712,Jeff,Frazee,USA,Edina,G,1987-05-13 01:00:00,"6' 0""",182.88,195.0,L
1791,8476411,Jonathan,Racine,CAN,Montreal,D,1993-05-28 01:00:00,"6' 2""",187.96,194.0,L
1792,8476373,Niklas,Lundstrom,SWE,Varmdo,G,1993-01-10 00:00:00,"6' 1""",185.42,194.0,L
1793,8474254,John,Kurtz,CAN,Oakville,LW,1989-05-16 01:00:00,"6' 2""",187.96,210.0,L
1794,8475303,Connor,Knapp,USA,York,G,1990-05-01 01:00:00,"6' 6""",198.12,206.0,L
1795,8476086,Justin,Johnson,USA,Anchorage,RW,1981-05-05 01:00:00,"6' 1""",185.42,220.0,R
1796,8474754,Joacim,Eriksson,SWE,Gävle,G,1990-04-09 01:00:00,"6' 1""",185.42,189.0,R
1797,8469755,Brandon,Segal,CAN,Richmond,RW,1983-07-12 01:00:00,"6' 2""",187.96,215.0,R
1798,8474939,Mark,Van Guilder,USA,Roseville,C,1984-01-17 00:00:00,"6' 1""",185.42,186.0,R
1799,8467543,Toby,Petersen,USA,Minneapolis,C,1978-10-27 01:00:00,"5' 10""",177.8,195.0,L
1800,8470366,Martin,St Pierre,CAN,Ottawa,C,1983-08-11 01:00:00,"5' 9""",175.26,188.0,L
1801,8459596,Andrew,Brunette,CAN,Sudbury,LW,1973-08-24 01:00:00,"6' 1""",185.42,215.0,L
1802,8471279,Sami,Lepisto,FIN,Espoo,D,1984-10-17 01:00:00,"6' 1""",185.42,193.0,L
1803,8458637,Sean,O'Donnell,CAN,Ottawa,D,1971-10-13 01:00:00,"6' 2""",187.96,238.0,L
1804,8459461,Brendan,Morrison,CAN,Pitt Meadows,C,1975-08-15 01:00:00,"5' 11""",180.34,176.0,L
1805,8470329,Chris,Campoli,CAN,Mississauga,D,1984-07-09 01:00:00,"6' 0""",182.88,200.0,L
1806,8470705,Corey,Locke,CAN,Toronto,C,1984-05-08 01:00:00,"5' 9""",175.26,175.0,L
1807,8471634,Ryan,Shannon,USA,Darien,RW,1983-03-02 00:00:00,"5' 9""",175.26,175.0,R
1808,8469461,Pascal,Leclaire,CAN,Repentigny,G,1982-11-07 00:00:00,"6' 2""",187.96,202.0,L
1809,8466212,Francis,Lessard,CAN,Montreal,RW,1979-05-30 01:00:00,"6' 2""",187.96,235.0,R
1810,8459640,Mike,Grier,USA,Detroit,RW,1975-01-05 00:00:00,"6' 1""",185.42,224.0,R
1811,8459427,Rob,Niedermayer,CAN,Cassiar,C,1974-12-28 00:00:00,"6' 2""",187.96,203.0,L
1812,8471368,Roman,Wick,CHE,Zuzwil,RW,1985-12-30 00:00:00,"6' 2""",187.96,208.0,L
1813,8469670,Marek,Svatos,SVK,Kosice,RW,1982-06-17 01:00:00,"5' 10""",177.8,185.0,R
1814,8469472,Shaone,Morrisonn,CAN,Vancouver,D,1982-12-23 00:00:00,"6' 4""",193.04,210.0,L
1815,8467878,Tim,Connolly,USA,Syracuse,C,1981-05-07 01:00:00,"6' 1""",185.42,190.0,R
1816,8468789,Jason,Williams,CAN,London,C,1980-08-11 01:00:00,"5' 11""",180.34,192.0,R
1817,8467519,Karlis,Skrastins,LVA,Riga,D,1974-07-09 01:00:00,"6' 2""",187.96,208.0,L
1818,8468506,Brian,Sutherby,CAN,Edmonton,C,1982-03-01 00:00:00,"6' 2""",187.96,208.0,L
1819,8470620,Jeff,Tambellini,CAN,Calgary,LW,1984-04-13 01:00:00,"5' 11""",180.34,186.0,L
1820,8469584,Joel,Perrault,CAN,Montreal,C,1983-04-06 01:00:00,"6' 2""",187.96,212.0,R
1821,8460533,Dave,Scatchard,CAN,Hinton,C,1976-02-20 00:00:00,"6' 3""",190.5,220.0,R
1822,8468515,Brad,Winchester,USA,Madison,LW,1981-03-01 00:00:00,"6' 5""",195.58,230.0,L
1823,8474762,Stefan,Della Rovere,CAN,Richmond Hill,LW,1990-02-25 00:00:00,"5' 11""",180.34,205.0,L
1824,8471692,Ryan,Parent,CAN,Prince Albert,D,1987-03-17 00:00:00,"6' 3""",190.5,198.0,L
1825,8462118,Marc,Savard,CAN,Ottawa,C,1977-07-17 01:00:00,"5' 10""",177.8,191.0,L
1826,8450725,Mark,Recchi,CAN,Kamloops,RW,1968-02-01 00:00:00,"5' 10""",177.8,195.0,L
1827,8470603,Andrei,Kostitsyn,BLR,Novopolotsk,LW,1985-02-03 00:00:00,"6' 0""",182.88,214.0,L
1828,8468463,Mathieu,Darche,CAN,Montreal,LW,1976-11-26 00:00:00,"6' 1""",185.42,215.0,L
1829,8465005,Colin,White,CAN,New glasgow,D,1977-12-12 00:00:00,"6' 4""",193.04,215.0,L
1830,8462036,Daymond,Langkow,CAN,Edmonton,C,1976-09-27 01:00:00,"5' 10""",177.8,181.0,L
1831,8470615,Marc-Antoine,Pouliot,CAN,,C,1985-05-22 01:00:00,"6' 2""",187.96,203.0,R
1832,8457063,Nicklas,Lidstrom,SWE,Vasteras,D,1970-04-28 01:00:00,"6' 1""",185.42,192.0,L
1833,8460743,Tomas,Holmstrom,SWE,Pitea,LW,1973-01-23 00:00:00,"6' 0""",182.88,200.0,L
1834,8467915,Mike,Commodore,CAN,Fort Saskatchewan,D,1979-11-07 00:00:00,"6' 4""",193.04,227.0,R
1835,8459424,Chris,Pronger,CAN,Dryden,D,1974-10-10 01:00:00,"6' 6""",198.12,220.0,L
1836,8467927,Andrew,Hutchinson,USA,Evanston,D,1980-03-24 01:00:00,"6' 2""",187.96,195.0,R
1837,8464957,J-P,Dumont,CAN,Montreal,RW,1978-04-01 01:00:00,"6' 1""",185.42,205.0,L
1838,8467964,Mike,Comrie,CAN,Edmonton,C,1980-09-11 01:00:00,"5' 10""",177.8,185.0,L
1839,8468252,Eric,Godard,CAN,Vernon,RW,1980-03-07 00:00:00,"6' 4""",193.04,222.0,R
1840,8460502,Wade,Belak,CAN,Saskatoon,RW,1976-07-03 01:00:00,"6' 5""",195.58,222.0,R
1841,8467579,Trevor,Gillies,CAN,Cambridge,LW,1979-01-30 00:00:00,"6' 3""",190.5,231.0,L
1842,8465059,Matt,Bradley,CAN,Stittsville,RW,1978-06-13 01:00:00,"6' 3""",190.5,200.0,R
1843,8459429,Jason,Arnott,CAN,Collingwood,C,1974-10-11 01:00:00,"6' 5""",195.58,220.0,R
1844,8470294,DJ,King,CAN,Meadow Lake,LW,1984-06-27 01:00:00,"6' 3""",190.5,231.0,L
1845,8469684,Milan,Jurcina,SVK,Liptovsky Mikulas,D,1983-06-07 01:00:00,"6' 4""",193.04,253.0,R
1846,8464979,Marco,Sturm,DEU,Dingolfing,LW,1978-09-08 01:00:00,"6' 0""",182.88,196.0,L
1847,8473501,Ty,Wishart,CAN,Belleville,D,1988-05-19 01:00:00,"6' 4""",193.04,225.0,L
1848,8474731,Justin,DiBenedetto,CAN,Maple,C,1988-08-25 01:00:00,"6' 0""",182.88,198.0,L
1849,8474063,Mark,Katic,CAN,Porcupine,D,1989-05-09 01:00:00,"5' 10""",177.8,191.0,L
1850,8468846,Tyler,Sloan,CAN,Calgary,D,1981-03-15 00:00:00,"6' 4""",193.04,214.0,L
1851,8468500,Alex,Frolov,RUS,Moscow,LW,1982-06-19 01:00:00,"6' 2""",187.96,210.0,R
1852,8471714,Michael,Sauer,USA,St. Cloud,D,1987-08-07 01:00:00,"6' 3""",190.5,213.0,R
1853,8468224,Sean,Avery,CAN,North York,LW,1980-04-10 01:00:00,"5' 10""",177.8,195.0,L
1854,8471753,T.J.,Hensick,USA,Lansing,C,1985-12-10 00:00:00,"5' 10""",177.8,190.0,R
1855,8460562,Chris,Drury,USA,Trumbull,C,1976-08-20 01:00:00,"5' 10""",177.8,191.0,R
1856,8465192,Samuel,Pahlsson,SWE,Ange,C,1977-12-17 00:00:00,"6' 0""",182.88,202.0,L
1857,8466181,Kristian,Huselius,SWE,Osterhaninge,LW,1978-11-10 00:00:00,"6' 2""",187.96,184.0,L
1858,8471483,Kyle,Wilson,CAN,Oakville,C,1984-12-15 00:00:00,"6' 1""",185.42,200.0,R
1859,8460567,Chris,Clark,USA,South Windsor,RW,1976-03-08 00:00:00,"6' 0""",182.88,191.0,R
1860,8466145,Nick,Boynton,CAN,Nobleton,D,1979-01-14 00:00:00,"6' 1""",185.42,218.0,R
1861,8465170,Fernando,Pisani,CAN,Edmonton,RW,1976-12-27 00:00:00,"6' 1""",185.42,205.0,L
1862,8470737,Brett,Sterling,USA,Los Angeles,LW,1984-04-24 01:00:00,"5' 7""",170.18,175.0,L
1863,8460527,Ryan,Johnson,CAN,Thunder Bay,C,1976-06-14 01:00:00,"6' 1""",185.42,199.0,L
1864,8474045,Zach,Hamill,CAN,Vancouver,C,1988-09-23 01:00:00,"5' 11""",180.34,180.0,R
1865,8474220,Jerome,Samson,CAN,Greenfield Park,RW,1987-09-04 01:00:00,"6' 0""",182.88,195.0,R
1866,8467439,Jaroslav,Spacek,CZE,Rokycany,D,1974-02-11 00:00:00,"6' 0""",182.88,210.0,L
1867,8471821,Matt,Watkins,CAN,Aylesbury,RW,1986-11-22 00:00:00,"5' 10""",177.8,181.0,L
1868,8467436,Jay,Leach,USA,Syracuse,D,1979-09-02 01:00:00,"6' 5""",195.58,220.0,L
1869,8473999,Nick,Palmieri,USA,Utica,RW,1989-07-12 01:00:00,"6' 3""",190.5,220.0,R
1870,8458525,Brian,Rolston,USA,Flint,RW,1973-02-21 00:00:00,"6' 2""",187.96,215.0,L
1871,8466216,Adam,Mair,CAN,Hamilton,C,1979-02-15 00:00:00,"6' 1""",185.42,208.0,R
1872,8466035,Sergei,Samsonov,RUS,Moscow,LW,1978-10-27 01:00:00,"5' 8""",172.72,188.0,R
1873,8472355,Rod,Pelley,CAN,Kitimat,C,1984-09-01 01:00:00,"6' 0""",182.88,205.0,L
1874,8474557,Anssi,Salmela,FIN,Nokia,D,1984-08-13 01:00:00,"6' 1""",185.42,200.0,L
1875,8473592,Vladimir,Zharkov,RUS,Elektrostal,RW,1988-01-10 00:00:00,"6' 1""",185.42,205.0,L
1876,8460580,Brad,Lukowich,CAN,Cranbrook,D,1976-08-12 01:00:00,"6' 1""",185.42,191.0,L
1877,8467393,Jarkko,Ruutu,FIN,Helsinki,LW,1975-08-23 01:00:00,"6' 1""",185.42,204.0,L
1878,8467844,Jason,Blake,USA,Moorhead,LW,1973-09-02 01:00:00,"5' 10""",177.8,190.0,L
1879,8467304,Andy,Sutton,CAN,Kingston,D,1975-03-10 00:00:00,"6' 6""",198.12,245.0,L
1880,8459587,Todd,Marchant,USA,Buffalo,C,1973-08-12 01:00:00,"5' 10""",177.8,180.0,L
1881,8475105,Dan,Sexton,USA,Apple Valley,RW,1987-04-29 01:00:00,"5' 9""",175.26,180.0,R
1882,8470661,Jean-Francois,Jacques,CAN,Montreal,LW,1985-04-29 01:00:00,"6' 3""",190.5,231.0,L
1883,8470687,Zack,Stortini,CAN,Elliot Lake,RW,1985-09-11 01:00:00,"6' 2""",187.96,219.0,R
1884,8460555,Jason,Strudwick,CAN,Edmonton,D,1975-07-17 01:00:00,"6' 4""",193.04,226.0,L
1885,8471689,Ryan,O'Marra,CAN,Tokyo,C,1987-06-09 01:00:00,"6' 2""",187.96,220.0,R
1886,8470986,Darryl,Boyce,CAN,Summerside,C,1984-07-07 01:00:00,"6' 0""",182.88,200.0,L
1887,8471187,Brett,Lebda,USA,Buffalo Grove,D,1982-01-15 00:00:00,"5' 9""",175.26,195.0,L
1888,8469464,Fredrik,Sjostrom,SWE,Färgelanda,LW,1983-05-06 01:00:00,"6' 1""",185.42,218.0,L
1889,8467943,Niklas,Hagman,FIN,Espoo,LW,1979-12-05 00:00:00,"5' 10""",177.8,205.0,L
1890,8467466,Trent,Hunter,CAN,Red Deer,RW,1980-07-05 01:00:00,"6' 3""",190.5,217.0,R
1891,8474139,Maxime,Macenauer,CAN,Laval,C,1989-01-04 00:00:00,"5' 11""",180.34,188.0,L
1892,8460504,Ethan,Moreau,CAN,Huntsville,LW,1975-09-22 01:00:00,"6' 3""",190.5,223.0,L
1893,8474566,Nikita,Filatov,RUS,Moscow,LW,1990-05-25 01:00:00,"6' 0""",182.88,190.0,R
1894,8467913,Alex,Auld,CAN,Cold Lake,G,1981-01-07 00:00:00,"6' 4""",193.04,215.0,L
1895,8460465,Petr,Sykora,CZE,Plzen,RW,1976-11-19 00:00:00,"6' 0""",182.88,190.0,L
1896,8470649,Patrick,O'Sullivan,USA,Toronto,C,1985-02-01 00:00:00,"5' 11""",180.34,189.0,L
1897,8471697,Niclas,Bergfors,SWE,Sodertalje,RW,1987-03-07 00:00:00,"5' 10""",177.8,194.0,R
1898,8460556,Freddy,Modin,SWE,Sundsvall,LW,1974-10-08 01:00:00,"6' 4""",193.04,220.0,L
1899,8469647,Derek,Boogaard,CAN,Saskatoon,LW,1982-06-23 01:00:00,"6' 7""",200.66,265.0,L
1900,8469505,Noah,Welch,USA,Brighton,D,1982-08-26 01:00:00,"6' 4""",193.04,215.0,L
1901,8462176,Brent,Sopel,CAN,Calgary,D,1977-01-07 00:00:00,"6' 2""",187.96,205.0,R
1902,8470299,Erik,Christensen,CAN,Edmonton,C,1983-12-17 00:00:00,"6' 1""",185.42,200.0,L
1903,8466392,Todd,White,CAN,Kanata,C,1975-05-21 01:00:00,"5' 10""",177.8,198.0,L
1904,8470578,Freddy,Meyer,USA,Sanbornville,D,1981-01-04 00:00:00,"5' 10""",177.8,185.0,L
1905,8467511,Antero,Niittymaki,FIN,Turku,G,1980-06-18 01:00:00,"6' 1""",185.42,195.0,L
1906,8458568,Chris,Osgood,CAN,Peace River,G,1972-11-26 00:00:00,"5' 10""",177.8,180.0,L
1907,8446485,Kris,Draper,CAN,Toronto,C,1971-05-24 01:00:00,"5' 10""",177.8,188.0,L
1908,8471324,Liam,Reddox,CAN,Whitby,LW,1986-01-27 00:00:00,"5' 11""",180.34,178.0,L
1909,8464962,Ruslan,Salei,BLR,Minsk,D,1974-11-02 00:00:00,"6' 1""",185.42,212.0,L
1910,8467856,Brian,Rafalski,USA,Dearborn,D,1973-09-28 01:00:00,"5' 10""",177.8,194.0,R
1911,8465210,Pavel,Kubina,CZE,Celadna,D,1977-04-15 01:00:00,"6' 4""",193.04,258.0,R
1912,8468166,Curtis,Sanford,CAN,Owen sound,G,1979-10-05 01:00:00,"5' 11""",180.34,187.0,L
1913,8468887,Warren,Peters,CAN,Saskatoon,C,1982-07-10 01:00:00,"6' 0""",182.88,195.0,L
1914,8471756,Oskars,Bartulis,LVA,Ogre,D,1987-01-21 00:00:00,"6' 2""",187.96,184.0,L
1915,8473580,Matthew,Corrente,CAN,Mississauga,D,1988-03-17 00:00:00,"6' 0""",182.88,205.0,R
1916,8473605,Alexander,Vasyunov,RUS,Yaroslavl,LW,1988-04-22 01:00:00,"6' 1""",185.42,210.0,R
1917,8471508,Olivier,Magnan,CAN,Sherbrooke,D,1986-05-01 01:00:00,"6' 2""",187.96,210.0,L
1918,8467361,Blair,Betts,CAN,Edmonton,C,1980-02-16 00:00:00,"6' 3""",190.5,210.0,L
1919,8470597,Nikolay,Zherdev,RUS,Kiev,RW,1984-11-05 00:00:00,"6' 2""",187.96,203.0,R
1920,8476764,Jack,Maclellan,CAN,Richmond Hill,LW,1988-06-05 01:00:00,"5' 11""",180.34,185.0,L
1921,8458541,Steve,Staios,CAN,Hamilton,D,1973-07-28 01:00:00,"6' 1""",185.42,200.0,R
1922,8465026,Mark,Parrish,USA,Bloomington,RW,1977-02-02 00:00:00,"5' 11""",180.34,199.0,R
1923,8470680,Ryan,Potulny,USA,Grand Forks,C,1984-09-05 01:00:00,"6' 0""",182.88,182.0,L
1924,8471419,Mark,Mancari,CAN,London,RW,1985-07-11 01:00:00,"6' 4""",193.04,208.0,R
1925,8459579,Patrick,Lalime,CAN,St. Bonaventure,G,1974-07-07 01:00:00,"6' 3""",190.5,192.0,L
1926,8471978,Brett,Festerling,CAN,Prince George,D,1986-03-03 00:00:00,"6' 1""",185.42,210.0,L
1927,8470905,Randy,Jones,CAN,Quispamsis,D,1981-07-23 01:00:00,"6' 2""",187.96,210.0,L
1928,8471694,Kenndal,McArdle,CAN,Toronto,LW,1987-01-04 00:00:00,"5' 11""",180.34,190.0,L
1929,8472379,Tim,Stapleton,USA,Forest Park,C,1982-07-19 01:00:00,"5' 9""",175.26,180.0,R
